Tanggal,NamaBarang,Satuan,Masuk,Keluar,BeratSatuan,BeratMasuk,Provinsi,Tujuan,Gudang,AsalBantuan,Sumber,Kategori,Spesifikasi,Nomor Dokumen
"4/12/2025, 07.00",PAMPERS DAN SOFTEX,DUS,1,NULL,"4,000000","0,004000",SUMATERA UTARA,MITRA/KUALANAMU,DONASI,DONASI,NON FOOD,NON FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS,KOLI,29,NULL,"10,000000","0,290000",SUMATERA UTARA,MITRA/KUALANAMU,DONASI,DONASI,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",AIR MINERAL BOTOL,KRAT,35,NULL,"6,000000","0,210000",SUMATERA UTARA,MITRA/KUALANAMU,DONASI,DONASI,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",MINUMAN BOTOL,KRAT,4,NULL,"4,000000","0,016000",SUMATERA UTARA,MITRA/KUALANAMU,DONASI,DONASI,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",AIR MINERAL GELAS,DUS,8,NULL,"8,000000","0,064000",SUMATERA UTARA,MITRA/KUALANAMU,DONASI,DONASI,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SUSU KOTAK,DUS,7,NULL,"4,000000","0,028000",SUMATERA UTARA,MITRA/KUALANAMU,DONASI,DONASI,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SEMBAKO KEMASAN CONTAINER,PAKET,333,NULL,"3,500000","1,165500",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SEMBAKO TOTEBAG,PAKET,125,NULL,"10,000000","1,250000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SEMBAKO KEMASAN CONTAINER,PAKET,334,NULL,"3,500000","1,169000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SEMBAKO TOTEBAG,PAKET,25,NULL,"10,000000","0,250000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",MAKANAN SIAP SAJI,POUCH,105,NULL,"2,000000","0,210000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SEMBAKO TOTEBAG,PAKET,100,NULL,"10,000000","1,000000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",INDOMIE,DUS,220,NULL,"4,000000","0,880000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",BISKUIT,DUS,17,NULL,"10,000000","0,170000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",TELUR,IKAT,17,NULL,"20,000000","0,340000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SEDAP CUP,DUS,67,NULL,"3,000000","0,201000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SUN SEREAL,DUS,13,NULL,"2,880000","0,037440",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",ENERGEN,DUS,17,NULL,"5,600000","0,095200",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SEMBAKO TOTEBAG,PAKET,3,NULL,"10,000000","0,030000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",MAKANAN SIAP SAJI,POUCH,103,NULL,"2,000000","0,206000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",INDOMIE,DUS,223,NULL,"4,000000","0,892000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",BISKUIT,DUS,17,NULL,"10,000000","0,170000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",TELUR,IKAT,17,NULL,"20,000000","0,340000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SEDAP CUP,DUS,67,NULL,"3,000000","0,201000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SUN SEREAL,DUS,14,NULL,"2,880000","0,040320",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",ENERGEN,DUS,17,NULL,"5,600000","0,095200",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SARDEN,DUS,4,NULL,"10,000000","0,040000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SEMBAKO KEMASAN CONTAINER,PAKET,333,NULL,"3,500000","1,165500",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",SEMBAKO TOTEBAG,PAKET,100,NULL,"10,000000","1,000000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",MAKANAN SIAP SAJI,POUCH,26,NULL,"2,000000","0,052000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",FAMILY KIT,KOLI,4,NULL,"10,000000","0,040000",SUMATERA UTARA,MITRA/KUALANAMU,KEMENSOS,KEMENSOS,NON FOOD,NON FOOD,NULL,NULL
"4/12/2025, 07.00",LAUK PAUK SIAP SAJI,DUS,4,NULL,"15,000000","0,060000",SUMATERA UTARA,MITRA/KUALANAMU,KEMENSOS,KEMENSOS,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",MAKANAN SIAP SAJI,DUS,31,NULL,"20,000000","0,620000",SUMATERA UTARA,MITRA/KUALANAMU,KEMENSOS,KEMENSOS,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS @ 10 KG,KOLI,32,NULL,"10,000000","0,320000",SUMATERA UTARA,MITRA/KUALANAMU,BNPB,DSP,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS @ 10 KG,KOLI,23,NULL,"50,000000","1,150000",SUMATERA UTARA,MITRA/KUALANAMU,KEMENSOS,KEMENSOS,MAKANAN,FOOD,NULL,NULL
"4/12/2025, 07.00",KIDSWARE,KOLI,5,NULL,"5,000000","0,025000",SUMATERA UTARA,MITRA/KUALANAMU,KEMENSOS,KEMENSOS,NON FOOD,NON FOOD,NULL,NULL
"4/12/2025, 07.00",MIE INSTAN,DUS,163,NULL,"4,000000","0,652000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",PAMPERS,DUS,5,NULL,"4,000000","0,020000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",BISKUIT,DUS,4,NULL,"5,000000","0,020000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SUSU ANAK,DUS,1,NULL,"4,000000","0,004000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS 10KG,KARUNG,52,NULL,"10,000000","0,520000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS 30KG,KARUNG,7,NULL,"30,000000","0,210000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS 5KG,KARUNG,32,NULL,"5,000000","0,160000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",GULA,KARUNG,2,NULL,"10,000000","0,020000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MINYAK GORENG,DUS,2,NULL,"12,000000","0,024000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SABUN COLEK,DUS,1,NULL,"4,000000","0,004000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",PAKAIAN,KARUNG,38,NULL,"15,000000","0,570000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",ROTI KERING,KARUNG,1,NULL,"5,000000","0,005000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS,KARUNG,200,NULL,"5,000000","1,000000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MIE INSTAN,DUS,20,NULL,"4,000000","0,080000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,TEKNISI PONSEL INDONESIA,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MINYAK GORENG,DUS,5,NULL,"12,000000","0,060000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,TEKNISI PONSEL INDONESIA,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SARDEN,DUS,2,NULL,"12,000000","0,024000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,TEKNISI PONSEL INDONESIA,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BISKUIT,DUS,3,NULL,"5,000000","0,015000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,TEKNISI PONSEL INDONESIA,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",PAMPERS,KARTON,2,NULL,"4,000000","0,008000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,TEKNISI PONSEL INDONESIA,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",MINYAK KAYU PUTIH,PCS,60,NULL,"2,000000","0,120000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,TEKNISI PONSEL INDONESIA,DONASI,OBAT - OBATAN,NULL,NULL
"4/12/2025, 07.00",BERAS 5KG,DUS,200,NULL,"5,000000","1,000000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,TEKNISI PONSEL INDONESIA,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MIE INSTAN,DUS,204,NULL,"4,000000","0,816000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MINYAK GORENG,DUS,36,NULL,"12,000000","0,432000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS 10KG,SAK,150,NULL,"10,000000","1,500000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",AQUA 600ML,DUS,5,NULL,"15,000000","0,075000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",GULA PASIR,KARUNG,4,NULL,"25,000000","0,100000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",TELUR,PAPAN,10,NULL,"2,000000","0,020000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",ROTI KREKES,DUS,13,NULL,"5,000000","0,065000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",AIR MINERAL GALON,GALON,4,NULL,"10,000000","0,040000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SUSU ULTRA,DUS,2,NULL,"5,000000","0,010000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SUSU DANCOW KOTAK,DUS,1,NULL,"4,000000","0,004000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SUSU KENTAL MANIS,DUS,1,NULL,"10,000000","0,010000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",DETERGEN,KOTAK,10,NULL,"4,000000","0,040000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,PEMKAB TOBA (BUPATI),DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",BISKUIT,DUS,190,NULL,"5,000000","0,950000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SAGO MIE,DUS,100,NULL,"4,000000","0,400000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",DIABEK CARE,DUS,30,NULL,"0,500000","0,015000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,OBAT - OBATAN,NULL,NULL
"4/12/2025, 07.00",DIABETASOL,DUS,20,NULL,"0,500000","0,010000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,OBAT - OBATAN,NULL,NULL
"4/12/2025, 07.00",STARLINK,UNIT,10,NULL,"5,000000","0,050000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",MILO,DUS,25,NULL,"4,000000","0,100000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MOUNTAIN,DUS,17,NULL,"6,000000","0,102000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",DANCOW,DUS,25,NULL,"4,000000","0,100000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",CHOCOLATOS,DUS,16,NULL,"2,000000","0,032000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",INACO,DUS,50,NULL,"2,000000","0,100000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",GERY COKLAT,DUS,30,NULL,"2,000000","0,060000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",GERY CHESEE,DUS,20,NULL,"2,000000","0,040000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",CLEVO,DUS,17,NULL,"2,000000","0,034000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MIE INSTAN,DUS,62,NULL,"4,000000","0,248000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BEAR BRAND,DUS,50,NULL,"4,000000","0,200000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS UNGU,DUS,71,NULL,"10,000000","0,710000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS IJO,DUS,6,NULL,"10,000000","0,060000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MIE INSTAN CUP,DUS,200,NULL,"5,000000","1,000000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",PERLENGKAPAN SEKOLAH,KARUNG,104,NULL,"15,000000","1,560000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",POMPA ITB,COLY,8,NULL,"15,000000","0,120000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",SEGO DELICIOUS,DUS,12,NULL,"4,000000","0,048000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",AIR MINERAL,DUS,115,NULL,"4,000000","0,460000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",HANDUK DLL,KARUNG,8,NULL,"6,000000","0,048000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 1,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",MINYAK GORENG 1 LITER,DUS,58,NULL,"12,000000","0,696000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SELIMUT,KARUNG,5,NULL,"15,000000","0,075000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",OBAT-OBATAN,COLY,20,NULL,"0,500000","0,010000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,OBAT - OBATAN,NULL,NULL
"4/12/2025, 07.00",PMI,COLY,3,NULL,"0,500000","0,001500",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",SUSU HILO,COLY,18,NULL,"2,000000","0,036000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",CHOCO PIE,DUS,1,NULL,"2,000000","0,002000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS 10KG,KARUNG,90,NULL,"10,000000","0,900000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS 50KG,KARUNG,60,NULL,"50,000000","3,000000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS RAJA 5KG,KARUNG,31,NULL,"5,000000","0,155000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS BULIR PANJANG 5KG,KARUNG,80,NULL,"5,000000","0,400000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",LARUTAN CAP KAKI 3,DUS,29,NULL,"4,000000","0,116000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",ROMA SANDWICH,DUS,40,NULL,"5,000000","0,200000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SARUNG,COLY,14,NULL,"10,000000","0,140000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",AIR MINERAL 330 ML,COLY,40,NULL,"9,000000","0,360000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MIE INSTAN,DUS,848,NULL,"4,000000","3,392000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SARI KACANG IJO,DUS,31,NULL,"4,000000","0,124000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",DRUM KOSONG,PCS,20,NULL,"12,000000","0,240000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",AIR MINERAL 1500ML,DUS,100,NULL,"12,000000","1,200000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SUN BISKUIT,DUS,50,NULL,"5,000000","0,250000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",TEH CAP SOLO,DUS,12,NULL,"4,000000","0,048000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",GIZZI MILK POWDER,DUS,30,NULL,"4,000000","0,120000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",GIZZI MILK POWDER BESAR,DUS,30,NULL,"4,000000","0,120000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",REGAL,DUS,91,NULL,"5,000000","0,455000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",ABON,DUS,5,NULL,"4,000000","0,020000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",RENDANG,DUS,1,NULL,"5,000000","0,005000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BISKUIT,DUS,9,NULL,"5,000000","0,045000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",ROMA SARI GANDUM,DUS,51,NULL,"5,000000","0,255000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",LE MINERALE,DUS,68,NULL,"14,000000","0,952000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",FRISIAN FLAG UHT SUSU CREAM,DUS,10,NULL,"5,000000","0,050000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",FRISIAN FLAG UHT SWEET,DUS,12,NULL,"5,000000","0,060000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",ROMA MALKIST,DUS,79,NULL,"5,000000","0,395000",SUMATERA UTARA,NULL,POS PENDUKUNG SILANGIT,HALIM SORTI 2,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MIE INSTAN,DUS,96,NULL,"4,000000","0,384000",SUMATERA UTARA,SMKN 1 KOTA SIBOLGA,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",PAMPERS,DUS,5,NULL,"4,000000","0,020000",SUMATERA UTARA,SMKN 1 KOTA SIBOLGA,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",BISKUIT,DUS,2,NULL,"5,000000","0,010000",SUMATERA UTARA,SMKN 1 KOTA SIBOLGA,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",MINYAK GORENG,DUS,1,NULL,"12,000000","0,012000",SUMATERA UTARA,SMKN 1 KOTA SIBOLGA,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",SABUN COLEK,DUS,1,NULL,"4,000000","0,004000",SUMATERA UTARA,SMKN 1 KOTA SIBOLGA,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",PAKAIAN,KARUNG,18,NULL,"15,000000","0,270000",SUMATERA UTARA,SMKN 1 KOTA SIBOLGA,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,NON FOOD,NULL,NULL
"4/12/2025, 07.00",ROTI KERING,KARUNG,1,NULL,"5,000000","0,005000",SUMATERA UTARA,SMKN 1 KOTA SIBOLGA,POS PENDUKUNG SILANGIT,MASYARAKAT RIAU,DONASI,FOOD,NULL,NULL
"4/12/2025, 07.00",BERAS @50KG,COLY,30,NULL,"50,000000","1,500000",SUMATERA UTARA,GOR PANDAN VIA DARAT,POS PENDUKUNG SILANGIT,HKBP (PDT. ERHAN G. NABABAN),DONASI,FOOD,NULL,NULL
